ID|uid|act|date|number|art|count|models
661|b1965104-565b-471a-95eb-aec7be2ddc1d|КОАП|||30.4|1|['qwen']
662|e7bb1154-e03e-45fe-a4e3-aaeedfb69b16|Закон РФ|07.02.1992|2300-1|18|1|['qwen', 'qwen']
662|e7bb1154-e03e-45fe-a4e3-aaeedfb69b16|Закон РФ|07.02.1992|2300-1|20|1|['qwen']
662|e7bb1154-e03e-45fe-a4e3-aaeedfb69b16|Закон РФ|07.02.1992|2300-1|22|1|['qwen']
662|e7bb1154-e03e-45fe-a4e3-aaeedfb69b16|ПП|10.11.2011|924||1|['qwen']
662|e7bb1154-e03e-45fe-a4e3-aaeedfb69b16|ГК|||503|1|['qwen']
663|659a8cf0-f5c0-44aa-aba1-7e9352193dc2|НК|||220|1|['qwen', 'qwen', 'qwen', 'qwen', 'qwen']
663|659a8cf0-f5c0-44aa-aba1-7e9352193dc2|НК|||78|1|['qwen', 'qwen']
663|659a8cf0-f5c0-44aa-aba1-7e9352193dc2|НК|||229|1|['qwen']
664|6a8cacc5-df83-4c38-8ce7-d9ee2ded09bd|ТК|||352|1|['qwen']
664|6a8cacc5-df83-4c38-8ce7-d9ee2ded09bd|ТК|||381|1|['qwen']
664|6a8cacc5-df83-4c38-8ce7-d9ee2ded09bd|ТК|||385|1|['qwen']
664|6a8cacc5-df83-4c38-8ce7-d9ee2ded09bd|ТК|||387|1|['qwen']
664|6a8cacc5-df83-4c38-8ce7-d9ee2ded09bd|ТК|||391|1|['qwen']
664|6a8cacc5-df83-4c38-8ce7-d9ee2ded09bd|ТК|||392|1|['qwen', 'qwen']
664|6a8cacc5-df83-4c38-8ce7-d9ee2ded09bd|ТК|||136|1|['qwen']
664|6a8cacc5-df83-4c38-8ce7-d9ee2ded09bd|ТК|||142|1|['qwen']
665|24fbd2e2-6882-456d-87c6-a198a73b143e|НК|||217|1|['qwen', 'qwen', 'qwen']
665|24fbd2e2-6882-456d-87c6-a198a73b143e|НК|||217.1|1|['qwen']
665|24fbd2e2-6882-456d-87c6-a198a73b143e|НК|||220|1|['qwen']
665|24fbd2e2-6882-456d-87c6-a198a73b143e|СК|||39|1|['qwen']
665|24fbd2e2-6882-456d-87c6-a198a73b143e|НК|||228|1|['qwen']
665|24fbd2e2-6882-456d-87c6-a198a73b143e|НК|||229|1|['qwen']
666|7376c353-ab47-4b89-9ca4-cd0a1042e689|ГК|||1152|1|['qwen']
666|7376c353-ab47-4b89-9ca4-cd0a1042e689|ГК|||1154|1|['qwen']
666|7376c353-ab47-4b89-9ca4-cd0a1042e689|ГК|||1153|1|['qwen']
666|7376c353-ab47-4b89-9ca4-cd0a1042e689|ГК|||1175|1|['qwen']
666|7376c353-ab47-4b89-9ca4-cd0a1042e689|ГК|||210|1|['qwen']
666|7376c353-ab47-4b89-9ca4-cd0a1042e689|ГК|||1064|1|['qwen']
667|3ac2fc0b-4cee-4885-b4a3-ac3d2d8441b4|ГК|||785|1|['qwen']
667|3ac2fc0b-4cee-4885-b4a3-ac3d2d8441b4|ГК|||786|1|['qwen']
667|3ac2fc0b-4cee-4885-b4a3-ac3d2d8441b4|Устав железнодорожного транспорта Российской Федерации|10.01.2003|18-ФЗ|23|1|['qwen']
667|3ac2fc0b-4cee-4885-b4a3-ac3d2d8441b4|Устав железнодорожного транспорта Российской Федерации|10.01.2003|18-ФЗ|24|1|['qwen']
667|3ac2fc0b-4cee-4885-b4a3-ac3d2d8441b4|Правила оказания услуг по перевозкам на железнодорожном транспорте пассажиров, а также грузов, багажа и грузобагажа для личных, семейных, домашних и иных нужд, не связанных с осуществлением предпринимательской деятельности|02.03.2023|311|15|1|['qwen']
667|3ac2fc0b-4cee-4885-b4a3-ac3d2d8441b4|Правила оказания услуг по перевозкам на железнодорожном транспорте пассажиров, а также грузов, багажа и грузобагажа для личных, семейных, домашних и иных нужд, не связанных с осуществлением предпринимательской деятельности|02.03.2023|311|46|1|['qwen']
668|a75d5c2e-bcfc-4065-82fd-c43bda690668|ПП|23.12.2023|2267|25|1|['qwen']
668|a75d5c2e-bcfc-4065-82fd-c43bda690668|Приказ МВД|16.11.2020|773|85|1|['qwen']
668|a75d5c2e-bcfc-4065-82fd-c43bda690668|Основы законодательства Российской Федерации о нотариате|11.02.1993|4462-1|54|1|['qwen']
668|a75d5c2e-bcfc-4065-82fd-c43bda690668|ГК|||185|1|['qwen']
668|a75d5c2e-bcfc-4065-82fd-c43bda690668|ГК|||185.1|1|['qwen']
669|63123684-6ba8-405a-8cfe-cf46791d379a|ГК|||552|1|['qwen']
669|63123684-6ba8-405a-8cfe-cf46791d379a|ЗК|||35|1|['qwen']
669|63123684-6ba8-405a-8cfe-cf46791d379a|СК|||35|1|['qwen', 'qwen']
669|63123684-6ba8-405a-8cfe-cf46791d379a|Основы законодательства Российской Федерации о нотариате|11.02.1993|4462-1|48|1|['qwen']
669|63123684-6ba8-405a-8cfe-cf46791d379a|Основы законодательства Российской Федерации о нотариате|11.02.1993|4462-1|33|1|['qwen']
669|63123684-6ba8-405a-8cfe-cf46791d379a|Основы законодательства Российской Федерации о нотариате|11.02.1993|4462-1|33.1|1|['qwen']
669|63123684-6ba8-405a-8cfe-cf46791d379a|ГК|||223|1|['qwen']
670|6198667b-58e1-4684-89a4-b2f4d5b5dcda|Закон РФ|07.02.1992|2300-1|26.1|1|['qwen', 'qwen', 'qwen', 'qwen', 'qwen']
670|6198667b-58e1-4684-89a4-b2f4d5b5dcda|Закон РФ|07.02.1992|2300-1|25|1|['qwen']
670|6198667b-58e1-4684-89a4-b2f4d5b5dcda|ГК|||497|1|['qwen', 'qwen']
671|1a506f71-d767-4394-a406-5c584a521b0d|КОАП|||12.12|1|['qwen', 'qwen']
671|1a506f71-d767-4394-a406-5c584a521b0d|КОАП|||30.1|1|['qwen']
671|1a506f71-d767-4394-a406-5c584a521b0d|КОАП|||30.3|1|['qwen']
671|1a506f71-d767-4394-a406-5c584a521b0d|КОАП|||30.5|1|['qwen']
671|1a506f71-d767-4394-a406-5c584a521b0d|КОАП|||30.7|1|['qwen']
671|1a506f71-d767-4394-a406-5c584a521b0d|КОАП|||30.9|1|['qwen']
671|1a506f71-d767-4394-a406-5c584a521b0d|КОАП|||31.1|1|['qwen']
672|600f6d8d-211d-4e35-a2f0-ebb192b0d719|НК|||219|1|['qwen', 'qwen', 'qwen', 'qwen', 'qwen']
672|600f6d8d-211d-4e35-a2f0-ebb192b0d719|НК|||210|1|['qwen']
672|600f6d8d-211d-4e35-a2f0-ebb192b0d719|НК|||217|1|['qwen']
672|600f6d8d-211d-4e35-a2f0-ebb192b0d719|НК|||229|1|['qwen']
672|600f6d8d-211d-4e35-a2f0-ebb192b0d719|НК|||78|1|['qwen']
673|b4d0ed66-9f47-4f12-898d-1c162f160697|ТК|||81|1|['qwen', 'qwen']
673|b4d0ed66-9f47-4f12-898d-1c162f160697|ТК|||179|1|['qwen', 'qwen']
673|b4d0ed66-9f47-4f12-898d-1c162f160697|ТК|||180|1|['qwen', 'qwen']
673|b4d0ed66-9f47-4f12-898d-1c162f160697|ТК|||178|1|['qwen']
674|e285445f-53e2-4c20-baca-f027c0da15c2|ГК|||380|1|['qwen']
674|e285445f-53e2-4c20-baca-f027c0da15c2|ГК|||381|1|['qwen', 'qwen']
674|e285445f-53e2-4c20-baca-f027c0da15c2|ГК|||606|1|['qwen']
674|e285445f-53e2-4c20-baca-f027c0da15c2|ГК|||15|1|['qwen']
674|e285445f-53e2-4c20-baca-f027c0da15c2|ГК|||393|1|['qwen']
674|e285445f-53e2-4c20-baca-f027c0da15c2|ГК|||450|1|['qwen']
674|e285445f-53e2-4c20-baca-f027c0da15c2|Закон Российской Федерации «О защите прав потребителей»|07.02.1992|2300-1|28|1|['qwen']
674|e285445f-53e2-4c20-baca-f027c0da15c2|Закон Российской Федерации «О защите прав потребителей»|07.02.1992|2300-1|29|1|['qwen']
674|e285445f-53e2-4c20-baca-f027c0da15c2|ГПК|||23|1|['qwen']
675|4c4c024d-62bf-4c0e-a71d-e43a58417d3e|ГК|||1118|1|['qwen', 'qwen', 'qwen']
675|4c4c024d-62bf-4c0e-a71d-e43a58417d3e|ГК|||1119|1|['qwen', 'qwen']
675|4c4c024d-62bf-4c0e-a71d-e43a58417d3e|ГК|||1140.1|1|['qwen', 'qwen']
675|4c4c024d-62bf-4c0e-a71d-e43a58417d3e|ГК|||1125|1|['qwen', 'qwen']
675|4c4c024d-62bf-4c0e-a71d-e43a58417d3e|ГК|||1153|1|['qwen']
675|4c4c024d-62bf-4c0e-a71d-e43a58417d3e|ГК|||1154|1|['qwen']
675|4c4c024d-62bf-4c0e-a71d-e43a58417d3e|ГК|||244|1|['qwen', 'qwen']
675|4c4c024d-62bf-4c0e-a71d-e43a58417d3e|ГК|||572|1|['qwen']
675|4c4c024d-62bf-4c0e-a71d-e43a58417d3e|ГК|||601|1|['qwen']
676|a257c361-478c-4347-91b6-c37407ff18c0|ЖК|||36|1|['qwen']
676|a257c361-478c-4347-91b6-c37407ff18c0|ПП|13.08.2006|491||1|['qwen', 'qwen', 'qwen', 'qwen']
676|a257c361-478c-4347-91b6-c37407ff18c0|ЖК|||161|1|['qwen']
676|a257c361-478c-4347-91b6-c37407ff18c0|ЖК|||162|1|['qwen']
677|0a0736d2-b609-4eba-bcad-2ac112d8476d|ФЗ|22.04.1996|39-ФЗ|7|1|['qwen', 'qwen']
677|0a0736d2-b609-4eba-bcad-2ac112d8476d|Положение Банка России от 13.05.2016 № 542-П «О требованиях к осуществлению депозитарной деятельности»|13.05.2016|542-П|6|1|['qwen']
677|0a0736d2-b609-4eba-bcad-2ac112d8476d|УП|05.03.2022|95|1|1|['qwen']
677|0a0736d2-b609-4eba-bcad-2ac112d8476d|УП|18.03.2022|126|2|1|['qwen']
677|0a0736d2-b609-4eba-bcad-2ac112d8476d|ФЗ|23.05.2025|124-ФЗ|1|1|['qwen']
677|0a0736d2-b609-4eba-bcad-2ac112d8476d|Указание Банка России|15.07.2025|7130-У||1|['qwen']
678|0aeac8d8-a8a9-47a9-9164-db6fd7ba05d8|ГК|||2|1|['qwen']
678|0aeac8d8-a8a9-47a9-9164-db6fd7ba05d8|ГК|||209|1|['qwen']
678|0aeac8d8-a8a9-47a9-9164-db6fd7ba05d8|ГК|||606|1|['qwen']
678|0aeac8d8-a8a9-47a9-9164-db6fd7ba05d8|НК|||208|1|['qwen']
678|0aeac8d8-a8a9-47a9-9164-db6fd7ba05d8|НК|||217|1|['qwen']
678|0aeac8d8-a8a9-47a9-9164-db6fd7ba05d8|НК|||224|1|['qwen']
678|0aeac8d8-a8a9-47a9-9164-db6fd7ba05d8|НК|||227|1|['qwen']
678|0aeac8d8-a8a9-47a9-9164-db6fd7ba05d8|НК|||83|1|['qwen']
678|0aeac8d8-a8a9-47a9-9164-db6fd7ba05d8|ФЗ|08.08.2001|129-ФЗ|22.1|1|['qwen']
678|0aeac8d8-a8a9-47a9-9164-db6fd7ba05d8|НК|||2|1|['qwen']
679|181bd850-ba52-4511-8369-e05b9276af48|ГК|||807|1|['qwen']
679|181bd850-ba52-4511-8369-e05b9276af48|ГК|||808|1|['qwen', 'qwen']
679|181bd850-ba52-4511-8369-e05b9276af48|ГК|||810|1|['qwen']
679|181bd850-ba52-4511-8369-e05b9276af48|ГК|||809|1|['qwen']
679|181bd850-ba52-4511-8369-e05b9276af48|ГК|||196|1|['qwen']
679|181bd850-ba52-4511-8369-e05b9276af48|ГК|||200|1|['qwen']
679|181bd850-ba52-4511-8369-e05b9276af48|ГПК|||23|1|['qwen']
679|181bd850-ba52-4511-8369-e05b9276af48|ГПК|||24|1|['qwen']
679|181bd850-ba52-4511-8369-e05b9276af48|ГПК|||131|1|['qwen']
679|181bd850-ba52-4511-8369-e05b9276af48|ГПК|||132|1|['qwen']
680|a73fa3df-800c-4240-803a-0702755e9cc6|Закон РФ|07.02.1992|2300-1|32|1|['qwen']
680|a73fa3df-800c-4240-803a-0702755e9cc6|Закон РФ|07.02.1992|2300-1|31|1|['qwen']
680|a73fa3df-800c-4240-803a-0702755e9cc6|ГК|||782|1|['qwen', 'qwen']
680|a73fa3df-800c-4240-803a-0702755e9cc6|ГК|||1005|1|['qwen']
680|a73fa3df-800c-4240-803a-0702755e9cc6|ГК|||314|1|['qwen']
681|0fef428c-0903-4362-8da2-2a7b269b4003|ФЗ|24.04.2008|48-ФЗ|31|1|['qwen', 'qwen']
681|0fef428c-0903-4362-8da2-2a7b269b4003|КАС|||218|1|['qwen']
681|0fef428c-0903-4362-8da2-2a7b269b4003|КАС|||219|1|['qwen']
681|0fef428c-0903-4362-8da2-2a7b269b4003|СК|||148|1|['qwen']
682|fcda7181-9448-414b-a996-38a90646d069|ГК|||182|1|['qwen', 'qwen']
682|fcda7181-9448-414b-a996-38a90646d069|ГК|||183|1|['qwen']
682|fcda7181-9448-414b-a996-38a90646d069|ГК|||185|1|['qwen']
682|fcda7181-9448-414b-a996-38a90646d069|ГК|||185.1|1|['qwen']
682|fcda7181-9448-414b-a996-38a90646d069|ГК|||606|1|['qwen']
682|fcda7181-9448-414b-a996-38a90646d069|ГК|||608|1|['qwen']
682|fcda7181-9448-414b-a996-38a90646d069|ГК|||609|1|['qwen']
682|fcda7181-9448-414b-a996-38a90646d069|ГК|||651|1|['qwen']
683|23cd1b58-e2f8-4309-b877-b36dc9ce87e2|ФЗ|16.07.1998|102-ФЗ|5|1|['qwen']
683|23cd1b58-e2f8-4309-b877-b36dc9ce87e2|ФЗ|16.07.1998|102-ФЗ|9|1|['qwen']
683|23cd1b58-e2f8-4309-b877-b36dc9ce87e2|ФЗ|13.07.2015|218-ФЗ|14|1|['qwen']
683|23cd1b58-e2f8-4309-b877-b36dc9ce87e2|ФЗ|13.07.2015|218-ФЗ|70|1|['qwen']
683|23cd1b58-e2f8-4309-b877-b36dc9ce87e2|ГрК|||51.1|1|['qwen', 'qwen']
683|23cd1b58-e2f8-4309-b877-b36dc9ce87e2|ФЗ|30.12.2021|478-ФЗ|1|1|['qwen']
683|23cd1b58-e2f8-4309-b877-b36dc9ce87e2|СП 53.13330.2019|25.04.2019|53.13330.2019|6.7|1|['qwen']
683|23cd1b58-e2f8-4309-b877-b36dc9ce87e2|ЗК|||37|1|['qwen']
683|23cd1b58-e2f8-4309-b877-b36dc9ce87e2|ГК|||218|1|['qwen']
684|98bfedd2-ab39-4287-a012-e90d6a1b6dfa|ГК|||182|1|['qwen']
684|98bfedd2-ab39-4287-a012-e90d6a1b6dfa|ГК|||185|1|['qwen']
684|98bfedd2-ab39-4287-a012-e90d6a1b6dfa|ГК|||185.1|1|['qwen']
684|98bfedd2-ab39-4287-a012-e90d6a1b6dfa|ФЗ|03.08.2018|283-ФЗ|3|1|['qwen']
684|98bfedd2-ab39-4287-a012-e90d6a1b6dfa|ФЗ|03.08.2018|283-ФЗ|15|1|['qwen', 'qwen']
684|98bfedd2-ab39-4287-a012-e90d6a1b6dfa|ПП|21.12.2019|1764||1|['qwen', 'qwen']
684|98bfedd2-ab39-4287-a012-e90d6a1b6dfa|Приказ МВД|21.12.2019|950||1|['qwen', 'qwen']
685|28d5b307-8f14-4e96-a1be-494a7cc49221|КОАП|||12.5|1|['qwen']
685|28d5b307-8f14-4e96-a1be-494a7cc49221|КОАП|||1.5|1|['qwen', 'qwen']
685|28d5b307-8f14-4e96-a1be-494a7cc49221|КОАП|||30.3|1|['qwen']
685|28d5b307-8f14-4e96-a1be-494a7cc49221|КОАП|||30.1|1|['qwen']
685|28d5b307-8f14-4e96-a1be-494a7cc49221|КОАП|||30.6|1|['qwen']
685|28d5b307-8f14-4e96-a1be-494a7cc49221|ФЗ|01.07.2011|170-ФЗ|32|1|['qwen']
685|28d5b307-8f14-4e96-a1be-494a7cc49221|ПП|10.03.2022|336||1|['qwen']
686|fa16826a-30ad-475e-ba84-793d7634bc96|ГК|||21|1|['qwen']
686|fa16826a-30ad-475e-ba84-793d7634bc96|ГК|||24|1|['qwen']
686|fa16826a-30ad-475e-ba84-793d7634bc96|СК|||60|1|['qwen']
686|fa16826a-30ad-475e-ba84-793d7634bc96|ФЗ|30.12.2004|218-ФЗ|5.1|1|['qwen', 'qwen']
686|fa16826a-30ad-475e-ba84-793d7634bc96|ФЗ|26.10.2002|127-ФЗ|223.2|1|['qwen', 'qwen']
686|fa16826a-30ad-475e-ba84-793d7634bc96|ФЗ|21.12.2013|353-ФЗ|5|1|['qwen']
687|4fae406a-987c-429b-925a-807973f1b4d5|ЖК|||157|1|['qwen']
687|4fae406a-987c-429b-925a-807973f1b4d5|ПП|06.05.2011|354||1|['qwen', 'qwen', 'qwen']
687|4fae406a-987c-429b-925a-807973f1b4d5|ФЗ|23.11.2009|261-ФЗ|13|1|['qwen']
687|4fae406a-987c-429b-925a-807973f1b4d5|Закон Российской Федерации|07.02.1992|2300-1|29|1|['qwen']
687|4fae406a-987c-429b-925a-807973f1b4d5|ГК|||395|1|['qwen']
688|8a3a1c3e-4b9b-4072-9b98-7dca00059c39|НК|||214|1|['qwen', 'qwen']
688|8a3a1c3e-4b9b-4072-9b98-7dca00059c39|НК|||224|1|['qwen']
688|8a3a1c3e-4b9b-4072-9b98-7dca00059c39|ФЗ|23.11.2020|372-ФЗ|1|1|['qwen']
688|8a3a1c3e-4b9b-4072-9b98-7dca00059c39|ФЗ|23.11.2020|372-ФЗ|2|1|['qwen']
688|8a3a1c3e-4b9b-4072-9b98-7dca00059c39|АПК|||257|1|['qwen']
688|8a3a1c3e-4b9b-4072-9b98-7dca00059c39|АПК|||259|1|['qwen']
688|8a3a1c3e-4b9b-4072-9b98-7dca00059c39|АПК|||260|1|['qwen']
689|37ecb8ca-c194-40c0-b559-902894911eec|ЖК|||169|1|['qwen', 'qwen', 'qwen']
689|37ecb8ca-c194-40c0-b559-902894911eec|ФЗ|29.12.2015|399-ФЗ|1|1|['qwen']
689|37ecb8ca-c194-40c0-b559-902894911eec|ФЗ|24.11.1995|181-ФЗ|17|1|['qwen']
690|d0db7728-97c7-49bb-8a45-a2e71775c9b9|ГК|||330|1|['qwen']
690|d0db7728-97c7-49bb-8a45-a2e71775c9b9|ГК|||332|1|['qwen']
690|d0db7728-97c7-49bb-8a45-a2e71775c9b9|ГК|||333|1|['qwen']
690|d0db7728-97c7-49bb-8a45-a2e71775c9b9|ФЗ|30.12.2004|214-ФЗ|6|1|['qwen']
690|d0db7728-97c7-49bb-8a45-a2e71775c9b9|ФЗ|30.12.2004|214-ФЗ|9|1|['qwen', 'qwen']
690|d0db7728-97c7-49bb-8a45-a2e71775c9b9|ФЗ|07.02.1992|2300-1|13|1|['qwen']
690|d0db7728-97c7-49bb-8a45-a2e71775c9b9|ГПК|||28|1|['qwen']
690|d0db7728-97c7-49bb-8a45-a2e71775c9b9|ГПК|||29|1|['qwen']
690|d0db7728-97c7-49bb-8a45-a2e71775c9b9|ГПК|||131|1|['qwen']
690|d0db7728-97c7-49bb-8a45-a2e71775c9b9|ГПК|||132|1|['qwen']
690|d0db7728-97c7-49bb-8a45-a2e71775c9b9|ГПК|||3|1|['qwen']
691|c3a13463-a7f1-46b4-a9fb-ebefdab2b705|ГК|||1110|1|['qwen', 'qwen']
691|c3a13463-a7f1-46b4-a9fb-ebefdab2b705|ГК|||1141|1|['qwen', 'qwen']
691|c3a13463-a7f1-46b4-a9fb-ebefdab2b705|ГК|||1175|1|['qwen', 'qwen', 'qwen']
692|9a1c433b-b5a7-4698-b618-654eab6e867a|НК|||220|1|['qwen', 'qwen', 'qwen', 'qwen', 'qwen', 'qwen']
692|9a1c433b-b5a7-4698-b618-654eab6e867a|НК|||216|1|['qwen']
692|9a1c433b-b5a7-4698-b618-654eab6e867a|НК|||229|1|['qwen']
693|88243603-e26c-433d-af55-38eb37e1971d|КОАП|||6.3|1|['qwen']
693|88243603-e26c-433d-af55-38eb37e1971d|КОАП|||6.4|1|['qwen']
693|88243603-e26c-433d-af55-38eb37e1971d|КОАП|||20.1|1|['qwen']
693|88243603-e26c-433d-af55-38eb37e1971d|ФЗ|23.02.2013|15-ФЗ|12|1|['qwen']
693|88243603-e26c-433d-af55-38eb37e1971d|ЖК|||17|1|['qwen']
693|88243603-e26c-433d-af55-38eb37e1971d|ЖК|||30|1|['qwen']
693|88243603-e26c-433d-af55-38eb37e1971d|ГК|||151|1|['qwen']
693|88243603-e26c-433d-af55-38eb37e1971d|ГК|||1064|1|['qwen']
694|a9ad1a12-5465-4fef-b77a-9563d6de9dd9|ГПК|||28|1|['qwen']
694|a9ad1a12-5465-4fef-b77a-9563d6de9dd9|ГПК|||31|1|['qwen']
694|a9ad1a12-5465-4fef-b77a-9563d6de9dd9|ГПК|||33|1|['qwen']
694|a9ad1a12-5465-4fef-b77a-9563d6de9dd9|ГПК|||131|1|['qwen']
694|a9ad1a12-5465-4fef-b77a-9563d6de9dd9|ГПК|||135|1|['qwen']
694|a9ad1a12-5465-4fef-b77a-9563d6de9dd9|ГПК|||136|1|['qwen']
695|b4f9c46a-770e-48d4-8c9b-4ca1c4e53a2e|ФЗ|28.12.2017|418-ФЗ|2|1|['qwen']
695|b4f9c46a-770e-48d4-8c9b-4ca1c4e53a2e|ФЗ|28.12.2017|418-ФЗ|4|1|['qwen']
695|b4f9c46a-770e-48d4-8c9b-4ca1c4e53a2e|ПП|16.12.2022|2330||1|['qwen', 'qwen', 'qwen']
695|b4f9c46a-770e-48d4-8c9b-4ca1c4e53a2e|ГК|||1102|1|['qwen']
695|b4f9c46a-770e-48d4-8c9b-4ca1c4e53a2e|ГК|||1109|1|['qwen']
696|cc6dc7ae-c54d-439c-b620-4cf19890a6fd|ГК|||244|1|['qwen']
696|cc6dc7ae-c54d-439c-b620-4cf19890a6fd|ГК|||246|1|['qwen']
696|cc6dc7ae-c54d-439c-b620-4cf19890a6fd|ГК|||572|1|['qwen']
696|cc6dc7ae-c54d-439c-b620-4cf19890a6fd|ГК|||574|1|['qwen']
696|cc6dc7ae-c54d-439c-b620-4cf19890a6fd|ФЗ|13.07.2015|218-ФЗ|42|1|['qwen']
696|cc6dc7ae-c54d-439c-b620-4cf19890a6fd|ФЗ|13.07.2015|218-ФЗ|18|1|['qwen']
696|cc6dc7ae-c54d-439c-b620-4cf19890a6fd|НК|||333.33|1|['qwen']
696|cc6dc7ae-c54d-439c-b620-4cf19890a6fd|НК|||217.1|1|['qwen']
697|90940823-c262-4d2d-b295-aa56f1dce125|КОАП|||12.9|1|['qwen']
697|90940823-c262-4d2d-b295-aa56f1dce125|КОАП|||32.2|1|['qwen', 'qwen']
697|90940823-c262-4d2d-b295-aa56f1dce125|КОАП|||4.5|1|['qwen']
697|90940823-c262-4d2d-b295-aa56f1dce125|КОАП|||30.3|1|['qwen']
697|90940823-c262-4d2d-b295-aa56f1dce125|КОАП|||30.1|1|['qwen']
698|d4b98a68-eab8-4391-8e0a-c2a02ac0ed63|НК|||217|1|['qwen', 'qwen']
698|d4b98a68-eab8-4391-8e0a-c2a02ac0ed63|НК|||250|1|['qwen']
698|d4b98a68-eab8-4391-8e0a-c2a02ac0ed63|НК|||251|1|['qwen']
698|d4b98a68-eab8-4391-8e0a-c2a02ac0ed63|НК|||146|1|['qwen']
698|d4b98a68-eab8-4391-8e0a-c2a02ac0ed63|НК|||220|1|['qwen']
698|d4b98a68-eab8-4391-8e0a-c2a02ac0ed63|НК|||268|1|['qwen']
698|d4b98a68-eab8-4391-8e0a-c2a02ac0ed63|ФЗ|26.10.2002|127-ФЗ|142|1|['qwen']
699|8736504f-a4a1-4ff2-96de-faa97eb2405a|ГК|||137|1|['qwen']
699|8736504f-a4a1-4ff2-96de-faa97eb2405a|ГК|||475|1|['qwen', 'qwen']
699|8736504f-a4a1-4ff2-96de-faa97eb2405a|ГК|||492|1|['qwen']
699|8736504f-a4a1-4ff2-96de-faa97eb2405a|ГК|||503|1|['qwen']
699|8736504f-a4a1-4ff2-96de-faa97eb2405a|Закон Российской Федерации «О защите прав потребителей»|07.02.1992|2300-1|18|1|['qwen']
699|8736504f-a4a1-4ff2-96de-faa97eb2405a|Закон Российской Федерации «О защите прав потребителей»|07.02.1992|2300-1|10|1|['qwen']
699|8736504f-a4a1-4ff2-96de-faa97eb2405a|Закон Российской Федерации «О защите прав потребителей»|07.02.1992|2300-1|22|1|['qwen']
699|8736504f-a4a1-4ff2-96de-faa97eb2405a|Закон Российской Федерации «О защите прав потребителей»|07.02.1992|2300-1|17|1|['qwen']
699|8736504f-a4a1-4ff2-96de-faa97eb2405a|ГПК|||131|1|['qwen']
700|6cf58e42-ac6d-4943-996c-d0eb6d856cb7|Закон РФ|07.02.1992|2300-1|18|1|['qwen', 'qwen']
700|6cf58e42-ac6d-4943-996c-d0eb6d856cb7|Закон РФ|07.02.1992|2300-1|19|1|['qwen', 'qwen']
700|6cf58e42-ac6d-4943-996c-d0eb6d856cb7|Закон РФ|07.02.1992|2300-1|20|1|['qwen']
700|6cf58e42-ac6d-4943-996c-d0eb6d856cb7|Закон РФ|07.02.1992|2300-1|22|1|['qwen']
700|6cf58e42-ac6d-4943-996c-d0eb6d856cb7|ГК|||503|1|['qwen', 'qwen']
701|39eb1727-7041-4b12-983d-c0c98e97e749|Закон РФ|07.02.1992|2300-1|29|1|['qwen', 'qwen', 'qwen']
701|39eb1727-7041-4b12-983d-c0c98e97e749|Закон РФ|07.02.1992|2300-1|13|1|['qwen', 'qwen']
701|39eb1727-7041-4b12-983d-c0c98e97e749|ГК|||723|1|['qwen', 'qwen']
701|39eb1727-7041-4b12-983d-c0c98e97e749|ГПК|||23|1|['qwen']
701|39eb1727-7041-4b12-983d-c0c98e97e749|ГПК|||29|1|['qwen']
701|39eb1727-7041-4b12-983d-c0c98e97e749|Закон РФ|07.02.1992|2300-1|17|1|['qwen']
701|39eb1727-7041-4b12-983d-c0c98e97e749|ГК|||196|1|['qwen']
701|39eb1727-7041-4b12-983d-c0c98e97e749|Закон РФ|07.02.1992|2300-1|18|1|['qwen']
702|9085dd78-5430-48bb-b7f5-9cbdafd4a18a|ГК|||151|1|['qwen', 'qwen']
702|9085dd78-5430-48bb-b7f5-9cbdafd4a18a|ГК|||1099|1|['qwen', 'qwen']
702|9085dd78-5430-48bb-b7f5-9cbdafd4a18a|ГК|||1101|1|['qwen', 'qwen']
702|9085dd78-5430-48bb-b7f5-9cbdafd4a18a|КОАП|||25.2|1|['qwen', 'qwen']
702|9085dd78-5430-48bb-b7f5-9cbdafd4a18a|ГПК|||23|1|['qwen']
702|9085dd78-5430-48bb-b7f5-9cbdafd4a18a|ГПК|||24|1|['qwen']
702|9085dd78-5430-48bb-b7f5-9cbdafd4a18a|ГПК|||28|1|['qwen']
702|9085dd78-5430-48bb-b7f5-9cbdafd4a18a|ГПК|||29|1|['qwen']
702|9085dd78-5430-48bb-b7f5-9cbdafd4a18a|ГПК|||131|1|['qwen', 'qwen']
703|caa9ae4c-04ba-46ea-9d18-6b4d4dc56ae9|ТК|||137|1|['qwen', 'qwen', 'qwen']
703|caa9ae4c-04ba-46ea-9d18-6b4d4dc56ae9|ТК|||138|1|['qwen']
703|caa9ae4c-04ba-46ea-9d18-6b4d4dc56ae9|ТК|||392|1|['qwen']
703|caa9ae4c-04ba-46ea-9d18-6b4d4dc56ae9|ГК|||1109|1|['qwen']
704|958e5fa8-a677-49db-bcea-9f594c7f2da6|ГК|||1142|1|['qwen', 'qwen']
704|958e5fa8-a677-49db-bcea-9f594c7f2da6|ГК|||1112|1|['qwen']
704|958e5fa8-a677-49db-bcea-9f594c7f2da6|СК|||36|1|['qwen']
704|958e5fa8-a677-49db-bcea-9f594c7f2da6|СК|||38|1|['qwen']
704|958e5fa8-a677-49db-bcea-9f594c7f2da6|ГК|||1153|1|['qwen']
